ID;Age;Occupation;Annual_Income;Monthly_Inhand_Salary;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Delay_from_due_date;Num_of_Delayed_Payment;Changed_Credit_Limit;Num_Credit_Inquiries;Credit_Mix;Outstanding_Debt;Credit_Utilization_Ratio;Credit_History_Age;Payment_of_Min_Amount;Total_EMI_per_month;Amount_invested_monthly;Payment_Behaviour;Monthly_Balance
0x9546;22;Architect;30758,43;2822,2025;4;5;8;1;16;13;7,47;6;Standard;471,15;31,94862773;29,92;Yes;24,40311987;297,2820284;Low_spent_Small_value_payments;250,5351017
0x9c24;22;Musician;47953,86;3706,155;7;6;27;3;19;19;8,48;8;Standard;1601,8;40,39575929;7,42;Yes;80,92386027;132,2403874;High_spent_Medium_value_payments;407,4512523
0x11a21;36;Writer;28455,14;2524,261667;6;4;10;4;21;9;11,89;0;Standard;784,87;27,39831025;17,67;No;69,2844669;87,25212068;High_spent_Medium_value_payments;345,8895791
0x1e5bf;20;Engineer;121277;9884,416667;4;1;7;4;8;10;7,69;4;Good;867,24;32,00626176;26,42;No;375,3982364;128,1412548;High_spent_Large_value_payments;724,9021754
0xfe0e;42;Architect;29062,92;2318,91;6;3;8;1;29;14;13,94;4;Standard;50,19;30,06534109;20,42;Yes;14,51622313;161,3083409;Low_spent_Small_value_payments;346,066436
0x21679;41;Media_Manager;42079,65;3561,6375;4;7;6;2;7;14;18,34;5;Standard;1460,57;31,90828429;18,42;Yes;53,36083741;82,49240641;High_spent_Medium_value_payments;470,3105062
0x1cfc2;31;Mechanic;14318,26;1043,188333;8;8;17;5;44;26;28,1;10;Bad;2598,38;28,95401698;4,33;Yes;50,2926554;99,53888278;Low_spent_Small_value_payments;244,4872952
0x1d99f;36;Teacher;139702,24;11866,85333;4;1;7;0;3;4;10,96;8;Good;342,6;39,16478311;32;No;0;180,9172732;High_spent_Large_value_payments;1245,76806
0x9f85;25;Media_Manager;45852,8;3655,066667;5;5;9;3;21;20;5,69;4;Good;1249,64;32,53585143;33,33;No;104,5891792;90,54556357;High_spent_Small_value_payments;430,3719239
0x2043c;35;Writer;14735,48;1284,956667;9;10;33;5;21;24;20,56;6;Bad;3952,93;40,29157651;11,17;Yes;37,47347446;89,44031174;Low_spent_Small_value_payments;291,5818805
0xfa88;52;Media_Manager;72195,24;6270,27;3;7;5;1;14;8;9,44;7;Standard;1248,19;36,93832906;21,08;Yes;47,06610259;278,0894506;Low_spent_Medium_value_payments;581,8714468
0x1f3c8;55;Lawyer;88044,6;7073,05;5;4;5;0;31;2;10,57;7;Good;344,46;31,07622762;33,33;No;0;631,6889173;Low_spent_Large_value_payments;345,6160827
0x1726f;38;Journalist;28771,76;2497,646667;7;7;31;8;24;15;25,37;6;Bad;4044,13;25,66909113;1,67;Yes;106,7061223;306,7140135;Low_spent_Small_value_payments;126,3445308
0x21e4a;47;Architect;45013,44;3889,12;3;4;13;0;27;13;7,84;1;Standard;1378,25;24,10548199;32,67;No;0;156,0857362;High_spent_Small_value_payments;492,8262638
0x13c4d;53;Journalist;35812,34;3124,361667;7;7;10;4;29;12;1,62;0;Standard;367,46;26,93583573;30,58;No;64,49951867;133,9384311;Low_spent_Small_value_payments;403,9982169
0x10a3f;21;Mechanic;19582,95;1411,9125;4;4;31;6;11;19;8,63;10;Standard;2556,35;29,75047214;12,25;Yes;70,54617233;56,99862749;Low_spent_Medium_value_payments;293,6464502
0x1bbdd;51;Engineer;22330,07;1755,839167;1;6;12;1;7;3;11,93;4;Good;470,36;24,08430399;19,75;No;11,70956163;164,3403601;Low_spent_Large_value_payments;269,5339949
0x3dc9;46;Engineer;131890,95;10709,9125;1;3;7;4;15;7;9,34;4;Good;244,18;38,34520129;16,33;No;320,6760011;341,4914609;High_spent_Medium_value_payments;658,823788
0x1cc8c;45;Lawyer;30207,15;2272,2625;3;3;13;4;33;11;8,66;10;Standard;1423,88;30,38052995;19,17;Yes;61,07748787;165,6041004;Low_spent_Small_value_payments;290,5446618
0x1d54b;44;Lawyer;20272,23;1776,3525;4;3;12;1;1;5;4,83;2;Good;828,97;28,12792272;27,17;No;11,48015041;48,04617312;High_spent_Small_value_payments;378,1089265
0x6c3c;46;Developer;54622,5;4371,875;8;9;23;7;19;16;21,92;17;Bad;3445,84;24,34602016;6,67;Yes;217,3161533;86,70138412;High_spent_Medium_value_payments;383,1699626
0x25e7;22;Doctor;69933,98;5561,831667;8;7;5;2;7;10;8,11;2;Standard;1446,37;28,92677698;18,25;Yes;86,4011582;71,40054764;High_spent_Medium_value_payments;648,3814608
0x139d4;25;Scientist;28352,24;2385,686667;4;4;7;3;4;0;7,02;0;Good;1085,7;41,09504757;16,75;No;46,39072976;75,28573787;High_spent_Medium_value_payments;366,892199
0x24bf2;27;Entrepreneur;71738,16;5820,18;7;5;16;8;41;23;25,51;10;Bad;4320,49;36,62249026;5,58;Yes;446,3667146;141,4937037;High_spent_Large_value_payments;234,1575817
0x12ac7;36;Teacher;38978,06;3306,171667;6;7;11;3;29;8;10,53;1;Standard;894,15;33,0403142;32,83;No;79,45093121;145,9982723;High_spent_Small_value_payments;365,1679632
0x1a497;19;Entrepreneur;99934,89;8261,9075;3;4;8;4;0;4;9,2;2;Good;108,28;38,32394708;16,33;No;176,2803697;304,2464139;High_spent_Medium_value_payments;595,6639664
0x23b7b;20;Developer;130682,94;10605,245;2;5;1;4;14;9;4,1;3;Good;752,98;37,98779114;28,75;No;263,3814447;354,545669;High_spent_Small_value_payments;702,5973863
0x84b2;21;Architect;72576,04;5934,003333;5;3;7;4;5;8;3,27;1;Good;478,74;28,71002713;24,75;No;197,0099318;172,1749497;Low_spent_Medium_value_payments;504,2154519
0xef59;46;Accountant;107068,92;8657,41;3;3;5;3;8;13;11,69;7;Standard;122,31;38,61206228;18,33;Yes;211,8709282;127,2212409;High_spent_Large_value_payments;766,6488308
0x23d07;51;Doctor;33346,34;2703,861667;5;3;20;0;12;9;5,38;4;Standard;1050,39;28,95352315;23,5;Yes;0;109,8852175;Low_spent_Medium_value_payments;440,5009491
0x20d44;26;Mechanic;18228,535;1402,044583;0;3;2;4;2;0;7,35;4;Good;157,78;38,71722416;20,83;No;54,00702617;182,4707007;Low_spent_Small_value_payments;193,7267315
0x23f35;23;Writer;8627,12;473,9266667;10;5;34;8;17;18;4,98;16;Bad;4578,85;27,76912433;11,33;Yes;57,01333504;24,80831789;Low_spent_Medium_value_payments;245,5710137
0x1aaae;43;Engineer;35251,49;2831,624167;0;4;2;3;1;1;1,87;2;Good;143,46;25,36720938;25,75;No;78,04706428;57,93431269;High_spent_Large_value_payments;387,1810397
0x20025;44;Teacher;37424,16;3045,68;7;5;18;3;15;19;11,64;10;Standard;1445,81;30,01646125;18,5;Yes;90,94863059;128,2309634;High_spent_Medium_value_payments;335,388406
0x200bf;29;Lawyer;98035,14;7994,595;6;5;8;1;10;12;2,99;2;Standard;157,62;29,6420947;17,17;No;41,63640498;831,4027962;Low_spent_Small_value_payments;216,4202988
0x81c8;52;Media_Manager;118446,69;9708,5575;3;1;8;0;3;2;9,12;6;Good;912,75;39,18484973;15,33;No;0;118,0395707;High_spent_Large_value_payments;1092,816179
0x1d6c1;24;Journalist;82135,84;6699,653333;10;10;29;6;50;23;21,89;11;Bad;4606,81;35,12406177;4,17;Yes;214,8366986;445,0665964;Low_spent_Medium_value_payments;290,0620383
0x1b9ea;27;Writer;43831,6;3506,633333;6;7;15;2;15;13;4,08;1;Standard;1231,16;37,61647244;27,42;No;66,33023759;97,19946002;Low_spent_Large_value_payments;457,1336357
0x16fbb;52;Lawyer;31950,94;2697,578333;3;3;5;1;27;12;9,43;4;Standard;256,26;37,82931148;16;Yes;18,49667124;50,17129367;High_spent_Medium_value_payments;451,0898684
0x18739;41;Doctor;24446,05;1686,424562;4;7;20;1;22;10;4,64;9;Standard;760,95;27,32804087;19,5;Yes;142,244785;26,00878826;High_spent_Large_value_payments;379,8097811
0xde52;38;Mechanic;29310,85;2522,570833;8;4;20;4;9;17;9,3;4;Standard;1184,49;30,78164434;31,92;No;93,77119067;189,2620851;Low_spent_Small_value_payments;259,2238075
0xf56b;21;Media_Manager;14517,44;1293,786667;10;8;30;6;62;21;4,73;6;Bad;1384,57;33,59919969;16,33;Yes;40,13808967;48,59978433;Low_spent_Large_value_payments;310,6407927
0xd08b;55;Teacher;15414,675;1449,55625;5;5;11;0;8;1;8,96;7;Good;508,81;37,05731934;23,33;No;0;61,24262022;High_spent_Small_value_payments;343,7130048
0xe52d;31;Media_Manager;55663,5;4932,625;5;4;30;7;21;13;7,39;6;Standard;1319,74;29,41069626;6;Yes;223,5445482;300,9042869;Low_spent_Large_value_payments;238,8136648
0x15ab1;35;Doctor;47984,19;3718,6825;8;6;26;5;39;15;1,27;12;Bad;1476,27;27,00510494;13,67;Yes;195,2553923;171,5024358;High_spent_Small_value_payments;265,1104219
0x195d6;55;Mechanic;41481,82;3526,009912;1;3;4;3;9;4;11,68;2;Good;650,2;31,02048749;19,92;No;175,4272328;250,2179371;Low_spent_Medium_value_payments;287,0450847
0x11774;39;Architect;14497,4;1040,116667;6;10;25;6;58;25;19,54;12;Bad;4977,18;30,04226438;4,5;Yes;43,40016621;76,81799592;Low_spent_Medium_value_payments;263,7935045
0x2000d;32;Media_Manager;72712,2;6169,35;8;5;16;0;20;13;6,93;1;Standard;1431,1;39,58482706;28,83;No;0;213,8194976;High_spent_Medium_value_payments;653,1155024
0xa7b5;54;Scientist;28730,94;2611,245;5;3;5;0;6;8;11,73;2;Good;1292,55;27,10329338;25,92;No;0;51,0223048;High_spent_Small_value_payments;470,1021952
0x16e3a;33;Engineer;72690,44;5995,536667;8;5;34;9;24;25;6,49;7;Bad;2686,24;33,87528101;20,25;Yes;377,8057201;50,03806704;High_spent_Large_value_payments;411,7098795
0x10914;32;Lawyer;28694,16;2544,18;8;9;15;8;44;22;6,52;10;Bad;2481,83;32,49643351;5,67;Yes;123,7043954;80,1930191;Low_spent_Medium_value_payments;330,5205855
0x6e55;36;Architect;17604,075;1236,00625;7;7;13;3;6;17;4,1;4;Standard;353,62;26,18284222;25,08;No;37,5438362;21,88392031;High_spent_Medium_value_payments;314,1728685
0x22297;31;Musician;39916,18;3257,348333;8;5;19;9;27;22;17,13;7;Bad;3988,4;38,79295815;9,33;Yes;163,2808288;257,3080633;Low_spent_Small_value_payments;195,1459413
0x11e5d;42;Developer;18668,09;1735,674167;7;6;29;5;17;15;17,07;8;Standard;2347,06;35,72551621;6,75;Yes;72,98938875;38,08892512;High_spent_Small_value_payments;322,4891028
0x1469e;32;Journalist;80877,72;6805,81;6;7;30;6;31;22;15,22;7;Bad;3815,21;26,47335046;8,08;Yes;253,6070168;121,7673423;High_spent_Medium_value_payments;555,2066409
0x8844;35;Teacher;17646,25;1230,520833;4;6;14;4;26;20;18,7;4;Standard;414,4;29,38880401;7,25;Yes;40,65314276;84,82602551;High_spent_Small_value_payments;257,5729151
0x1579e;21;Scientist;21595,875;2061,65625;5;7;7;1;9;2;9,46;2;Good;655,46;29,57224202;21,33;No;13,08293848;191,8689154;Low_spent_Small_value_payments;291,2137712
0x14532;36;Doctor;73606,16;5852,846667;3;7;17;6;18;12;9,06;12;Standard;1707,18;28,818301;10,58;Yes;330,7686288;407,0611465;Low_spent_Medium_value_payments;127,4548914
0x24e19;31;Scientist;39550,49;3451,874167;3;4;1;3;5;4;8,71;3;Good;234,48;25,76770156;25,42;No;70,31304039;80,14723986;High_spent_Medium_value_payments;444,7271364
0x1ac18;39;Doctor;18694,99;1657,915833;9;5;21;7;55;17;7,97;12;Bad;1959,49;30,83888977;10,25;Yes;100,2224655;68,50004998;Low_spent_Medium_value_payments;277,0690678
0xb88b;21;Entrepreneur;84408,16;7211,013333;4;5;18;3;24;12;13,29;4;Standard;645,83;35,91452578;7,58;Yes;174,7990344;515,1136282;Low_spent_Large_value_payments;301,1886707
0xa411;37;Accountant;32401,4;2742,116667;8;5;29;6;41;19;9,62;8;Bad;4607,43;23,30762112;9,5;Yes;96,31286263;216,2833908;Low_spent_Small_value_payments;251,6154132
0xb75b;31;Teacher;116690,94;9747,245;2;4;6;3;6;14;0,14;3;Good;1096,42;33,16267871;28;No;233,5025052;187,4248822;High_spent_Large_value_payments;793,7971126
0xa959;42;Lawyer;29377,62;2430,135;5;4;5;1;12;18;11,48;4;Standard;911,06;28,29116878;27,67;Yes;17,32722005;52,55277888;High_spent_Medium_value_payments;423,1335011
0xfaa3;31;Entrepreneur;33669,7;3077,808333;5;7;14;6;7;19;19,59;7;Standard;795,19;27,34883657;14,5;Yes;159,990097;139,1196821;Low_spent_Large_value_payments;278,6710542
0x15bee;44;Musician;39513,84;2993,82;4;2;11;3;9;13;9,63;2;Good;1029;33,03225722;28,25;No;89,80089296;120,7676481;High_spent_Small_value_payments;348,8134589
0x1b255;46;Scientist;93233,73;7762,4775;6;7;17;7;7;14;16,51;7;Standard;783,92;35,2397205;13,08;Yes;302,9528091;138,8801253;High_spent_Large_value_payments;574,4148156
0x17b73;40;Manager;42731,9;3459,991667;7;5;7;0;22;12;3,85;0;Standard;96,85;27,12284076;29,83;No;0;51,57816177;High_spent_Large_value_payments;534,4210049
0x16c80;28;Entrepreneur;14817,665;1351,805417;6;5;7;2;23;8;1,29;2;Good;1150,18;23,33559854;24,67;No;13,26910048;132,5523723;Low_spent_Small_value_payments;279,3590689
0x16eb2;41;Accountant;95895,72;7851,31;0;5;3;3;10;9;1,75;2;Good;553,13;41,10475109;26,42;No;164,8155675;80,25641118;High_spent_Large_value_payments;780,0590213
0x8a21;18;Media_Manager;19784,23;1866,685833;7;9;19;5;53;18;3,63;16;Bad;1268,96;29,76095902;17,58;Yes;66,81748257;189,2959723;Low_spent_Small_value_payments;220,5551285
0x1f3df;30;Engineer;14000,59;1383,715833;3;3;4;2;7;10;13,68;1;Good;1062,47;33,38211288;27,75;No;20,25217484;88,37968223;Low_spent_Small_value_payments;319,7397263
0x19464;35;Entrepreneur;123665;10145,41667;2;7;8;4;6;4;5,38;1;Good;561,42;30,96272545;23,83;No;336,2243515;352,9181204;High_spent_Medium_value_payments;575,3991948
0xe18e;34;Accountant;31963,96;2505,222296;7;9;33;2;63;22;14;9;Bad;1470,74;39,96766491;7,42;Yes;304,8513259;244,2306374;Low_spent_Small_value_payments;279,0254073
0x5c9e;20;Architect;140135,24;11380,93667;7;6;14;0;18;19;19,21;6;Standard;929,51;29,05225381;32;Yes;0;853,0877458;Low_spent_Medium_value_payments;565,0059208
0x10575;36;Manager;15509,88;1157,49;9;6;23;6;54;22;18,16;10;Standard;2664,21;28,53858634;10,42;Yes;74,04113293;58,33655383;Low_spent_Medium_value_payments;263,3713132
0xcde8;31;Entrepreneur;71830,44;6110,87;7;3;19;3;21;11;7,48;3;Standard;745,75;36,14832875;26,92;No;119,4534418;480,8521338;Low_spent_Medium_value_payments;290,7814244
0xc913;19;Engineer;18998,52;1761,21;6;10;25;9;28;20;6,5;9;Bad;4419,75;25,73850945;7,5;Yes;137,7077417;182,7610519;Low_spent_Small_value_payments;145,6522064
0xe85d;47;Musician;84378,96;7142,58;6;4;8;2;3;3;10,95;1;Good;37,11;26,43941028;24,33;No;122,6797787;81,56233454;High_spent_Medium_value_payments;760,0158867
0x10aee;36;Doctor;18496,49;1802,374167;7;8;27;4;33;23;4,48;12;Bad;1571,26;28,41408642;19,17;Yes;54,90556857;37,05081025;High_spent_Medium_value_payments;338,2810378
0x24b88;43;Entrepreneur;31953,03;2506,7525;8;5;8;6;15;9;16,09;11;Standard;396,33;29,82106724;15,67;Yes;109,7659695;154,0195394;Low_spent_Large_value_payments;256,889741
0x1413b;31;Lawyer;54650,72;4597,226667;5;3;5;0;14;19;18,44;4;Standard;675,51;38,76651133;16,75;Yes;0;245,6506544;Low_spent_Medium_value_payments;494,0720123
0x1c338;35;Manager;11938,1;1197,841667;6;4;20;4;5;15;9,54;3;Standard;593,33;31,384416;24,58;Yes;20,18395628;69,41170329;Low_spent_Medium_value_payments;310,1885071
0x17862;42;Lawyer;70956,8;6064,066667;6;6;32;6;54;25;15,56;11;Bad;2503,49;24,48082075;6,67;Yes;271,6039287;561,6635405;Low_spent_Medium_value_payments;53,1391974
0x120a7;47;Doctor;120171,48;9933,29;5;5;2;2;9;12;1,48;5;Good;883,91;34,45547257;30,83;No;139,7103732;84,48563001;High_spent_Large_value_payments;1009,132997
0x21802;18;Journalist;38505,32;2922,14752;7;4;10;4;13;15;17,09;4;Standard;2159,19;33,44941727;10,25;Yes;214,6586972;236,0511364;Low_spent_Small_value_payments;289,4969793
0x8630;48;Doctor;111940,64;9348,386667;3;7;5;1;6;17;7,69;2;Standard;598,18;39,2739964;30,5;No;90,87489069;204,978564;High_spent_Large_value_payments;878,985212
0xa783;37;Lawyer;19427,14;1404,928333;4;6;16;6;29;15;11,4;7;Standard;696,13;24,90639404;10,67;Yes;75,28872895;85,19124596;Low_spent_Small_value_payments;270,0128584
0x3a4f;49;Doctor;25877,95;1860,495833;7;3;12;1;11;18;7,43;0;Standard;1111,34;36,48712728;32,67;Yes;12,04184889;166,1672322;Low_spent_Small_value_payments;297,8405022
0x3daa;36;Journalist;34425,62;2750,801667;7;6;18;3;21;18;9,99;1;Standard;29,9;30,36202491;20,83;No;56,78964184;118,7903269;Low_spent_Small_value_payments;389,5001979
0x13845;31;Teacher;19077,25;1450,770833;10;8;28;6;51;22;7,6;11;Bad;3851,38;38,51015117;11,58;Yes;55,95887168;187,5830694;Low_spent_Small_value_payments;191,5351423
0xd2b0;21;Media_Manager;45953,94;3887,495;3;7;14;3;17;17;7,64;3;Standard;1237,97;38,91256661;17,92;No;92,41505378;237,746644;High_spent_Small_value_payments;318,5878023
0x21175;39;Architect;35846,52;3014,21;4;3;19;3;23;19;17,92;8;Standard;332,22;26,20718566;20,25;Yes;84,34603364;86,73583605;High_spent_Small_value_payments;390,3391303
0x1390f;25;Entrepreneur;14539,01;1077,584167;8;8;18;7;36;27;11,16;8;Bad;2685,69;25,08940861;12;Yes;49,32087345;55,58237811;Low_spent_Small_value_payments;292,8551651
0xf0cd;33;Architect;77905,92;6635,16;6;4;8;3;27;18;16,62;5;Standard;1358,16;31,70239381;10,5;Yes;150,0268422;73,25029894;High_spent_Large_value_payments;680,2388588
0x10b7f;41;Lawyer;19543,58;1400,631667;7;9;24;6;25;17;9,08;6;Bad;1362,43;25,2238098;17,33;Yes;94,22790866;128,6669346;Low_spent_Small_value_payments;207,1683234
0x22bc9;32;Teacher;75816,52;6291,043333;6;9;22;5;20;22;30,85;9;Bad;2555,9;31,24268058;5,92;Yes;158,1637791;407,3526806;Low_spent_Small_value_payments;353,5878736
0x17543;19;Musician;17816,75;1623,729167;5;5;8;1;25;15;3,03;4;Standard;438,66;25,55684919;15,75;Yes;12,03182073;92,46071819;High_spent_Small_value_payments;317,8803777
0x155d0;41;Media_Manager;106602,63;8924,5525;7;5;12;2;28;18;11,33;5;Standard;962,51;25,45348164;30,42;No;125,9142627;334,0708601;Low_spent_Large_value_payments;702,4701272
0x1549e;30;Manager;89256,75;7379,0625;8;5;15;0;13;7;1,92;0;Standard;49,03;30,76117129;20,75;Yes;0;231,6851064;Low_spent_Medium_value_payments;786,2211436
0xb2aa;38;Writer;35669,97;3196,4975;5;7;19;2;14;13;15,45;4;Standard;657,81;30,08286814;15,92;Yes;57,64795768;236,383667;Low_spent_Large_value_payments;295,6181253
0x1b34e;29;Architect;44616,7;4008,058333;4;6;6;3;13;20;5,53;1;Standard;252,07;32,18521912;31,08;Yes;109,9205478;97,23616435;High_spent_Medium_value_payments;443,6491211
0xac7c;35;Writer;106077,6;8744,8;3;5;17;4;14;11;7,79;1;Standard;301,46;26,68653975;20,33;Yes;322,3022131;342,2559508;High_spent_Small_value_payments;469,921836
0x3e9d;36;Teacher;68173,92;5948,16;6;10;32;5;28;14;25,49;11;Bad;3117,01;39,27986336;6,17;Yes;144,3743612;201,6998232;High_spent_Medium_value_payments;498,7418156
0x3090;34;Media_Manager;26150,38;2183,198333;5;7;10;4;15;18;2,08;2;Good;316,19;22,74431406;30,92;No;84,84866347;140,3946355;Low_spent_Small_value_payments;283,0765343
0x12104;29;Mechanic;80235,27;6684,2725;7;7;9;2;17;18;19,8;6;Standard;291,72;29,38425797;18,92;Yes;91,17655185;634,7688424;Low_spent_Small_value_payments;232,4818558
0x1bd65;33;Doctor;10701,525;651,79375;3;5;19;3;13;12;5,95;3;Standard;158,95;38,5872945;30,67;No;13,791205;76,96304371;Low_spent_Small_value_payments;264,4251263
0x25665;32;Musician;26094,08;2120,506667;7;5;11;3;20;9;6,65;2;Standard;945,7;31,63908197;18,33;No;51,27956061;100,1857765;Low_spent_Large_value_payments;330,5853295
0xaff9;32;Developer;11533,485;786,12375;4;3;20;7;22;14;18,29;5;Standard;1278,39;38,91584844;16;Yes;44,6185557;43,44413021;High_spent_Small_value_payments;250,5496891
0x22b55;39;Accountant;58510,3;4967,858333;7;4;12;0;18;11;2,45;4;Standard;984,82;39,66331783;17,92;No;0;97,5842573;High_spent_Small_value_payments;659,201576
0x1b56c;28;Writer;36320,13;3271,6775;7;6;5;4;17;13;6,71;0;Standard;759,44;36,50242051;15,83;No;106,8130705;185,4705805;Low_spent_Medium_value_payments;314,884099
0x6aa4;26;Accountant;9045,635;948,8029167;7;7;19;7;45;16;16,53;12;Bad;3098,74;29,14999979;11,92;Yes;28,21245927;88,96806468;Low_spent_Medium_value_payments;257,6997677
0x8cfe;42;Media_Manager;28832,98;2628,748333;7;7;7;3;14;8;12,14;13;Standard;2576,04;26,12834116;16,08;Yes;53,28671123;244,9037176;Low_spent_Small_value_payments;254,6844045
0x9426;38;Mechanic;48518,88;4213,24;7;9;25;5;20;25;3,48;11;Bad;3771,66;37,08625706;12,33;Yes;117,9504525;164,3379456;Low_spent_Small_value_payments;429,035602
0x20875;21;Musician;109547,1;9086,925;6;4;11;0;17;10;9,92;3;Standard;171,64;30,8733615;21,5;Yes;0;138,0026958;High_spent_Large_value_payments;1010,689804
0x24b71;20;Teacher;79783,6;6426,633333;5;4;15;3;25;9;15,6;10;Standard;225,23;25,13638957;31,5;Yes;131,6595261;114,5197879;High_spent_Large_value_payments;636,4840194
0x18f42;34;Writer;75569,1;6458,425;3;7;7;0;13;18;7,35;7;Standard;1159,55;32,57704926;16,17;Yes;0;209,3989732;Low_spent_Medium_value_payments;716,4435268
0x2342e;55;Engineer;11249,15;984,4291667;3;3;12;1;15;11;10,02;4;Good;612,08;36,93842308;26;No;8,092134624;51,12844162;Low_spent_Small_value_payments;329,2223404
0x2daf;48;Writer;35670,66;3080,555;0;6;6;0;10;2;3,16;3;Good;1324,42;32,28201734;28,75;No;0;139,2220583;High_spent_Small_value_payments;428,8334417
0xe318;30;Entrepreneur;7682,515;676,2095833;6;6;32;7;28;8;9,59;15;Standard;1453,52;24,98577551;8,58;Yes;31,01695061;53,21311251;Low_spent_Small_value_payments;273,3908952
0x80c4;36;Entrepreneur;33045,79;2611,815833;4;3;10;0;1;8;11,2;4;Good;1243,88;31,51946746;26,17;No;0;77,44961513;High_spent_Medium_value_payments;433,7319682
0x1362c;20;Writer;78208,96;6595,413333;8;5;9;3;22;9;11,2;5;Standard;1419,42;27,27020462;33,17;No;184,3775922;44,87000746;High_spent_Large_value_payments;670,2937337
0x2172;21;Journalist;30197,28;2594,44;5;7;14;4;20;11;17;5;Standard;811,08;35,86524097;10,58;Yes;57,08103771;227,2340379;Low_spent_Small_value_payments;265,1289244
0xf102;19;Manager;43430,88;3418,24;6;4;12;1;23;16;8,54;4;Standard;1288,94;33,35631958;17,58;No;20,44081762;51,56315193;High_spent_Large_value_payments;509,8200305
0x5ade;38;Manager;43644,96;3551,08;6;8;25;5;34;21;8,12;11;Bad;2203,98;34,51964872;9,92;Yes;133,047023;66,12384572;High_spent_Small_value_payments;415,9371313
0x10ddd;42;Musician;67321,96;5834,163333;2;3;2;2;0;8;3,37;0;Good;1254,76;42,67994663;28,5;No;70,7629071;49,18483873;High_spent_Large_value_payments;703,4685875
0xc83e;45;Entrepreneur;48052,7;4266,391667;4;5;17;2;12;19;15,89;7;Standard;346,41;33,91888922;9,92;Yes;59,89857017;58,41100056;High_spent_Medium_value_payments;558,3295959
0x1d27e;35;Architect;20344,02;1950,335;3;3;33;2;6;16;13,29;11;Standard;1391,92;27,51159489;17,25;Yes;19,01810842;210,2179541;Low_spent_Small_value_payments;255,7974374
0x1919c;35;Journalist;19975,13;1466,594167;8;6;18;4;11;15;5,09;4;Standard;643,23;35,51933472;16,25;No;36,27877044;183,4911817;Low_spent_Small_value_payments;216,8894645
0x1d40c;50;Teacher;35774,38;2777,198333;1;6;10;3;2;3;16,53;0;Good;489,73;27,04773266;26,83;No;52,33145894;62,43636021;High_spent_Medium_value_payments;412,9520142
0x1b7ea;33;Developer;117827,22;9684,935;1;1;5;2;14;9;10,37;5;Good;1470,72;43,1865361;19,42;No;120,2385043;171,3095078;High_spent_Medium_value_payments;926,9454879
